entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
328	830	30	No Archive Warnings Apply,M/M,The Avengers (Marvel Movies),Thor (Movies),Iron Man (Movies),Marvel Cinematic Universe,Tony Stark/Thor,Thor (Marvel),Tony Stark,Drabble,Porn,Anal Sex,Public Sex,Exhibitionism,	17502479	Thor gripped Tony's hair and pounded into him.  Tony arched his back toward the floor of the club and rocked his body, meeting Thor's thrusts.  Thor's massive hand was around Tony's erection, pumping furiously.   'Let me ride you,' Tony demanded. 'This floor is disgusting,' Thor protested. 'I'll take your clothes to my dry cleaner,' Tony assured him, 'just fucking lay down.' Thor grinned, then obeyed. Tony straddled him and rode him hard, slamming on and off his cock until Thor couldn't help but release deep into him with a ferocious growl that was far too loud for a public place.	In A Dark Corner	100	Explicit	Thor and Tony like to have sex in public.	2	2019-01-21	2
329	152	6	No Archive Warnings Apply,F/M,Supernatural,Sam Winchester/You,Sam Winchester,Reader,Impala (Supernatural),Sex in/on the Impala (Supernatural),Sex on a Car,Rough Sam Winchester,Vaginal Sex,Semi-Public Sex,	17500562	The engine rumbled underneath you as Sam thrust into you and you lay breathless, gasping, on the hood. The hot metal burned your skin through the flannel that had been hastily laid out for you to lay against. Your hands were in his hair and your ankles latched behind his back. His one hand behind your head holding you up against him and his other between your legs, fingers ravaging your clit. With one final thrust, a bite to your neck, and a savage twist of his fingers you came undone, clinching around him, throwing him into his own orgasm as you shook, walls fluttering around his pulsing cock. 'If I had known how much you really liked this car, I'd have stolen it from Dean a lot sooner.' He grinned down at you while he pulled his jeans up before helping you off the hood. 'Well, we'll just have to do the grocery shopping from now on.' Now, if you could only remember what it was you were supposed to be picking up from the store.	Out Grocery Shopping	177	Explicit	You and Sam get distracted on your way to the store	0	2019-01-21	1
330	524	37	No Archive Warnings Apply,M/M,The Avengers (Marvel Movies),Thor (Movies),Iron Man (Movies),Marvel Cinematic Universe,Loki/Tony Stark,Loki (Marvel),Tony Stark,Drabble,Porn,Anal Sex,Romance,	17493452	They didn't speak. Loki pressed his lips to Tony's throat, surreptitiously inhaling his scent.  Soon they were naked, and Tony was guiding himself inside.  Loki kept his face guarded.  Tony smirked down at Loki as he fucked him.     In the last moment, Loki forgot to hide; he smiled broadly as he splattered his chest, gazing dreamily into Tony's eyes. At the sight of Loki's vulnerability, Tony was overcome with need.  He swooped down and devoured Loki's mouth as he shot deep into him. Afterwards they said nothing, only dressed, and folded inside themselves the soft, secret feelings shared between them.	Just Sex	100	Explicit	Tony and Loki are having sex, but it's not supposed to mean anything.	2	2019-01-21	0
331	478	17	No Archive Warnings Apply,M/M,Spider-Man - All Media Types,Deadpool - All Media Types,Spider-Man/Deadpool - Joe Kelly (Comics),Peter Parker/Wade Wilson,Peter Parker,Wade Wilson,Chatting &amp; Messaging,Vines,Memes,Tumblr,I Tried,	17492351	SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE SEXY CORN : BABE RIP VINE: WHATTTTT SEXY CORN: HI RIP VINE: BABE I LOVE YOU BUT DID YOU HAVE TO WAKE ME UP AT 3 AM TO JUST SAY HI SEXY CORN: NO I HAVE NUDES RIP VINE: YOU DO!!!!! SEXY CORN: Jokenudes.jpg and realnudes.jpg RIP VINE: I AM NOT TIRED ANYMORE SEXY CORN: CAN WE PLAY DISNEY IN THE BACKGROUND? RIP VINE: AS LONG AS WE CAN ALSO PLAY VINES SEXY CORN: THATLL BE FETCH RIP VINE: YOU ARE A DORK SEXY CORN: YOU KNOW IT! AND ONLY YOURS AND OUR LORD AND SAVIOUR PRINCESS THE PIZZA AND CHIMICHANGA	Spideypool Chatfic	171	Explicit	i honestly do not know but i hope you enjoy this hellfire	0	2019-01-21	1
332	31	4	Graphic Depictions Of Violence,Major Character Death,M/M,Undertale (Video Game),Frisk/Markiplier,Frisk (Undertale),Markiplier,Crack,One Shot,	17475269	In the beginning. Frisk was benching 50 tons and comb his beard with his sweat at the front of Marki-J-plier's house. Markiplier smells the dank sweat of Frisk opens the door waggling his 4 inch peen supreme. Frisk is impressed. That a man with so little is so confident. That made his 12 inch dong into a 15 inch badonkadong. He tells Mark to turn around and used inserted his dick into Mark's butthole. NOW one once the entire foot long was inserted Mark is already dead and we entered a problem: Frisk is not a necrophile. So he rips Markiplier's ass off cause he can't get in out and has to be cursed by having a decaying half-asian butt be his dick ring. This made Frisk cry.  He and Sans cry at Markiplier's funeral because they're only fans in Undertale hence why they both developed Deltarune to honor Marky J Plier's death.  The End.	Getting Frisky: A Digital love story.	155	Explicit	10 years after Undertale, Frisk is a man. A big strong man. He decides to finally date the love of his life. A certain famous Youtuber.	2	2019-01-19	0
333	28	4	No Archive Warnings Apply,M/M,Call of Duty (Video Games),Nikolai Belinski/Edward Richtofen,	17473484	"The deep snow cushioned his fall when Edward pushed him to the ground. He didn't struggle as his trousers were pulled down, exposing his bare ass and privates to the bitterly cold air. A gloved hand grabbed his soft cock, tugging it till it hung red and engorged between his thighs. His cheeks were parted and an unbearably cold liquid was forced into him by an ungloved finger, the heat of his body warming it as the finger moved inside him. Removing his finger, Edward parted him, exposing his small little pucker. Nikolai moaned and writhed as first the head, then the shaft, painfully stretched his tight hole. He bit his gloved hand to keep from crying out as Edward sank, ball deep, into him. Slowly, Edward started to move, Nikolai lying motionless as Edward thrust into him as slowly as he could.  ""Next time, I choose place!"" Nikolai growled from under the bear skin he shared with Edward, the two in each in each other's arms in the abonded barn they'd found.  ""Next time, it vill be MY turn!"" Edward kissed him playfully."	Snow	184	Explicit		2	2019-01-19	0
334	103	2	Creator Chose Not To Use Archive Warnings,F/M,Pocket Monsters | Pokemon - All Media Types,Satoshi | Ash Ketchum/Touko | Hilda,Satoshi | Ash Ketchum,Touko | Hilda,	17454092	"Hilda darted in the crowded streets of Castelia City, looking around desperately for the hotel she had booked at. She kept bumping into people, until at last she found the hotel she was looking for.      ""Hot Hotel,"" it read, with a sign that looked suspiciously like a penis next to it. Apparently it was a luxury hotel? As Hilda pushed the doors and entered, she was amazed how wonderful it looked like. The interior was simply gorgeous, with beautiful paintings and decorations and elaborate works. She shook out of her daze, and checked out her room at the counter.       ""This is really amazing,"" Hilda exclaimed to the woman at the counter, her dark brown hair swaying in excitement, ""I've never seen a hotel as good as this!"" The woman smiled weakly, her green eyes trying to look at her face instead of her light tan legs. She said nothing, however, and handed her back her credit card. Hilda rushed to her room using the elevator, but quickly got bored.        Afterwards, she decided to go to the pool."	Reunion	177	Explicit	Ash meets Hilda after a long time, and they have a pleasant reunion.	0	2019-01-17	0
335	56	3	No Archive Warnings Apply,Other,Lost Girl (TV),Tamsin/Self,Tamsin (Lost Girl),Porn,Drabble,Masturbation,Multiple Orgasms,	17454002	Tamsin wanted to see how many times she could make herself come in ten minutes.  Wet in anticipation of the game, she slicked her fingers with the juices coating her opening, then rubbed circles over her clit, varying speed and pressure.  Orgasm one began.  She shoved two fingers inside, thumb pressing her clit, hips rocking.  Orgasms two through five came like overlapping fireworks.  She had to work for six and seven, but eight through twelve had minds of their own.  Her clit was so sensitive it hurt to keep going, but Tamsin rubbed furiously; thirteen came in the final seconds.	Girl Only Needs Ten Minutes	100	Explicit	Tamsin masturbates.	1	2019-01-17	0
336	133	3	Underage,M/M,Ape Escape,Jake/spike,Jake,Spike,Gay,Oral,Shota,Yaoi,Anal,	17448008	"Jake and Spike were just relaxing, basically a day off. Jake started to feel funny under his pants. Spike almost fell asleep. Jake pulled down his pants, He was hard. He got embarrassed, but it felt good. He started masturbaiting because he thought of Spike's ass that he saw on accident. Jake was moaning loudly and woke up Spike. ""Hey I'-"" Spike stopped and started blushing. Jake hid his dick by pulling down his shirt. Spike got near Jake and removed his own clothes. he lift up Jake's shirt and stroked his dick a little. ""a-ah~!"" He moaned softly. Spike leaned over and started to suck his dick. Jake started to moan louder. Nathalie came in shocked and left. Precum came out of Jake's cock and started to fuck Spike's ass. Spike was moaning softly until Jake came. Cum leaked out of his ass. Jake got closer to Spike, looking at him in the eyes, started to lick his tongue and kiss him."	"A closer ""friendship"""	163	Explicit	Basically the two boys getting closer.  I'm back to writing fics,,, woooooo	0	2019-01-17	0
337	843	24	Graphic Depictions Of Violence,F/M,The Walking Dead &amp; Related Fandoms,The Walking Dead (Telltale Video Game),Clementine/Louis (Walking Dead: Done Running),Clementine (Walking Dead),Louis (Walking Dead: Done Running),Violet (Walking Dead: Done Running),AJ | Alvin Jr. (Walking Dead),Hurt/Comfort,Emotional Hurt/Comfort,Torture,Psychological Torture,Love,Love Confessions,	17433545	"tounges?!    I guess asshole runs in the family """	Silence is golden	187	Explicit	Talking is silver.     And Lily doesn't like getting second best.	4	2019-01-15	2
338	938	20	Creator Chose Not To Use Archive Warnings,F/M,M/M,Shadowhunters (TV),Clary Fray/Alec Lightwood,Magnus Bane/Alec Lightwood,Clary Fray,Alec Lightwood,Magnus Bane,Crack,	17430656	"Clary smiled at Alec from where she was below him, and then whimpered slightly as a bolt of... Something raced up her midsection, it seemed it was getting hot in here.   ""do you yeild"" said Alec.  ""I won't stop ticking you otherwise""   ""OK I yeild"" she said back  ""can we turn the heating down"" Magnus said from the corner of the room ""it's getting hot in here""   ""Of course"" Alec said as he climbed off Clary,  kissing his boyfriend as he went by.   ""I'm so glad I'm gay and in a relationship with magnus"" Alec said  Suddenly from the closet, hoards of clalec fans poured out.   ""it's just a ship!"" one screamed   ""you hate us because we're straight"" another yelled  ""who cares if there are millions of actually straight couples we can read porn of,"" they screamed together  Unfortunately,  with all the commotion.  Alec, Clary and Magnus had been killed,  crushed to death under the shippers."	Fun in the bedroom	171	Explicit	Alec and clary have some late night fun in the bedroom	10	2019-01-15	0
339	151	6	Major Character Death,M/M,Marvel Cinematic Universe,James &quot;Bucky&quot; Barnes/Steve Rogers,James &quot;Bucky&quot; Barnes,Steve Rogers,Dick,small dick,	17424284	"Steve Rogers had a SMALL dick. It was so small it wouldn't fit properly in his pants. He had to slide it down one leg and then not move in interesting or unexpected ways. When he fought people, he would hit them with his small dick like a baseball bat and say ""I could do this all day."" Steve was actually 4-Fd because his dig was too small.   He loved fucking Bucky with small dick. Bucky would always say, ""Your dick is too small for me to take, Steve,"" but it always fit.   One day something really small happened, though! Steve became Captain America. As Captain America, his dick wasn't small anymore. It was actually kind of small. It fit really well in Bucket's ass now, until he fell of the train."	Work Title*	132	Explicit	Steve's definitely small dick	5	1969-06-09	0
340	56	14	Creator Chose Not To Use Archive Warnings,Graphic Depictions Of Violence,F/M,Original Work,Female Mantis Who is Vegan,Male Mantis Who is Tofu,bug sex,Mantis - Freeform,	17400764	Bob was the luckiest mantis alive.  Not only was he going to bang Mila, the hottest female Mantis there was, but he was even going to survive it!  Because he ever since he spared that magical hummingbird, he no longer had to fear being cannibalized mid-coitus.  Because he was granted one wish.  And that wish was to turn himself into animate tofu in the shape of a Mantis.  All of the banging, none of the getting his brain devoured.  No Mantis was as lucky as him.  As he approached Milla, he noticed her sizing him up.  She ran one of her raptorial forelimbs through her mandibles.  'Something about this makes me  hungry .'  He just laughed it off.  'I guess I'll have to keep your mind off it.  Don't want to lose my head.'  'Aw, don't worry.' Milla laughed, gripping him tight.  'Actually I'm a vegan, wouldn't dream of devouring you… hey, do you smell tofu?  That's probably what's getting me hungry—making my mouth water, y'know?'  As they began thoroughly banging, with Milla obliviously chittering about how hungry she was and how good he was, Bob could only think one thing.  Oh fuck.	SOYJOY	193	Explicit	Bob was a lucky mantis.  THanks to that wizard's spell, he was made of tofu.  Which meant he no longer had to worry about being devoured by his mates... until he met up with Milla.  She's vegan.	16	2019-01-13	0
341	106	5	Creator Chose Not To Use Archive Warnings,F/F,Star Wars Legends: The Old Republic (Video Game),Female SITH inquisitor/darth zash/Original Female Character,Darth Zash,Female Sith Inquisitor,Deliberate Badfic,you know what you did ace,i was gonna make this a real story but then i got Bored(tm),Murder,	17390519	"""You know,"" Zash says casually - as casually as she could given the lit saber in her hand, which was actually pretty casual because she always had a lit saber in her hand. ""I am going to need that body,"" eventually.  I shrugged. The human woman on the floor in front of us was still warm, even the inside bits that had been all red and shiny and exposed for like an hour now. ""That sounds like you're being boring. Maybe you don't actually need the body.""  I twisted my fingers in the woman's cunt and her screams turned to ones of pleasure. Or maybe I just thought they did. Or maybe Zash told her it was pleasure. Whatever. It was a good body, we could have fun with it after the possession took hold.  Mod pls don't delete i'll finish before reveals!!"	no light side nonsense	142	Explicit	Zash wants a body but it has to be one capable of Fun, so she and the Inquisitor try one out	7	2019-01-12	0
342	193	4	Creator Chose Not To Use Archive Warnings,No Archive Warnings Apply,Other,Criminal Minds (US TV),Spencer Reid,Masturbation,Solo,Drabble,100 words,Smut,Porn,	17387957	He brushes a hand down his chest and moans softly. He lives for his alone time. He has always found it difficult to relax enough to indulge, but when he does, it is blissful.  One hand inches its way down his stomach towards the leaking hardness bobbing there, whilst the other wiggles two fingers between his lips and sucks hard. It doesn't take long when he's as riled up as he is. Pretty whines and bucking hips, he thinks of strong hands stroking him up and down instead of his own. When he comes, fast and hard, it is blissful.	bliss	100	Explicit	He has always found it difficult to relax enough to indulge, but when he does, it is blissful.	0	2019-01-12	0
343	125	6	Creator Chose Not To Use Archive Warnings,Les Misérables - All Media Types,Jean Valjean/Other(s),Jean Valjean,Javert (Les Misérables),Bread Vore,Bad Art,Public Nudity,Cock Vore,	17376512	"Valjean brought the delicious bread to his lips. It tasted of freedom and relief from hunger. He heard a small voice from behind him but he didn't pay it any heed. His teeth sank into the hard crust of the bread, breaking through to expose its soft interior. He chewed the gluteny mass, savoring its warmth.  ""Stop! Brad thief!"" cried the voice of Javert.   ""Never!"" shouted Valjean, chewing fast. ""Bread is for everyone!""  ""You have vored your last bread!"" declared Javert. He pulled down his pants.   His cock was made of bread!  Valjean knew exactly what to do with that.  Valjean then proceeded to vore the cock of Javert."	Bread at Last	109	Explicit	Valjean gets his chance to taste bread at last, will Javert interfere?	6	2019-01-11	0
344	460	12	No Archive Warnings Apply,M/M,Marvel Cinematic Universe,James &quot;Bucky&quot; Barnes/Steve Rogers,James &quot;Bucky&quot; Barnes,Steve Rogers,Small Penis,Public Nudity,	17372732	"Steve Rogers had a tiny dick. It was so small Bucky had to find it with a magnifying glass. That was Bucky's kink. It was so small everyone said ""Steve, do you even have a dick?"" and Steve said, ""Yes,"" and pulled his pants down and got arrested. This happened multiple times. That was Steve's kink. After he became Captain America, his dick was still tiny. Slightly less tiny, as they no longer needed a magnifying glass, but still very, very small. Steve still liked pulling his pants down in public, though, but no one stopped him now because you can't arrest Captain America."	Steve's Small Dick	104	Explicit	Steve has a small dick.	8	2019-01-10	1
345	1540	37	No Archive Warnings Apply,F/F,Once Upon a Time (TV),Evil Queen | Regina Mills/Emma Swan,Emma Swan,Evil Queen | Regina Mills,Drabble,Prompt Challenge,Strap-Ons,Strapping,Emma tops Regina,Regina likes it rough,	17372429	The glass was cold against her nipples. She wrapped her fingers around the iron, and held tight. Her mirror would not fall. It was enchanted to stay. Her breath, carried out on sharp cries, fogged Emma's reflection as she thrust into her. Regina turned her head to the other side with a groan, desperate not to lose the sight behind her.  Emma's eyes were wide, the green gone emerald, and locked onto Regina's in her reflection. She held her hips firmly and drove into her, precise and deep, her breasts, still marked with lipstick and bites, brushed against her back. Her strap was soaked with Regina. She grunted, sweat on her brow. 'Are you gonna come for me?' This was hardly their first tryst in Regina's vault. Completely private, secure, and equipped with an impressive array of options, the sound proof cell had proved their favorite playground for years. But Emma had never taken her quite like this before, and Regina could hardly breathe for desire. She arched her back, grabbing Emma's hand from her waist and pressing it to her breast. 'Harder,' she growled.	Smut Challenge Prompt #2	185	Explicit	"Prompt: ""Swan Queen + strap-on. And please do include a shitload of female-presenting nipples lol"""	0	2019-01-10	1
346	256	13	Graphic Depictions Of Violence,Rape/Non-Con,Multi,Original Work,	17361509	.	Fangs and Thorns	126	Explicit	This is where I'm archiving the NSFW chapters of my webcomic, Fangs and Thorns.	2	2019-01-09	2
347	283	12	Creator Chose Not To Use Archive Warnings,M/M,Queer as Folk (US),Brian Kinney/Justin Taylor (Queer as Folk),Brian Kinney (Queer as Folk),Justin Taylor (Queer as Folk),Michael Novotny,	17358986	"'Jesus, Brian, I've never seen you so fucked out! ...You  are  just fucked out, right? There's not anything wrong, is there? Brian… Brian!' 'Michael, get the fuck off me, I'm fine, but I'm not going to be if you don't move.' 'You're sure? You look exhausted. Where is Justin?' 'Out.' 'He just left?' 'He went shopping.' 'But it's the middle of the night! What could he possibly need that warrants leaving you like this... you're burning up, I'm sure you've got a fever. What do-' 'Michael! Fuck! We just ran out of condoms!' 'Oh... shouldn't he have been back by now? Where did he go? ' 'Hopefully just to the other side of town.' 'But there's a convenience store just around the corner?' 'They don't have the type he likes.' ""..."" ""..."" 'The type that will take him out long enough for you to recuperate from having fucked his brains out.' 'Fuck you.' 'He is  actually  wearing you out... I don't believe it. Brian Kinney, Stud of Liberty Avenue, out of breath... That comes from fucking someone so much youn-' 'Ah, Justin, you're just in time. Mikey's leaving. Set the alarm, we're staying in for the rest of the night.'"	Half-time	197	Explicit	Michael finds Brian on the floor in the loft, looking like shit, and freaks out.	0	2019-01-09	1
348	218	9	Creator Chose Not To Use Archive Warnings,M/M,Queer as Folk (US),Brian Kinney/Justin Taylor (Queer as Folk),Brian Kinney (Queer as Folk),Justin Taylor (Queer as Folk),	17358854	'I saw you.' 'I know. I was there, remember? You came into my office and sucked my cock and-' 'At the flower stand, across from the diner. You picked up a bunch of roses.' 'Why didn't you come over?' 'I like stalking you.' 'Still? I thought you'd have figured out by now I'm much hotter up close.' 'You looked very disgusted, even for you.' 'They were highly overpriced.' 'Brian Kinney? Checking a price tag?' 'And they weren't fresh.' 'Like you would know the difference.' 'And they smelled.' 'They do that. It's a flower-thing.' '...So, how are your allergies these days?'	Caught	100	Explicit	Brian almost went shopping.	0	2019-01-09	0
349	86	6	Creator Chose Not To Use Archive Warnings,M/M,Queer as Folk (US),Brian Kinney/Justin Taylor (Queer as Folk),Brian Kinney (Queer as Folk),Justin Taylor (Queer as Folk),	17358659	"""He doesn't like red,"" the flower vendor said, gesturing to the bunch of roses Brian was holding. ""Who?"" ""Your partner."" ""What the fuck do you know about Justin?"" ""I've seen you guys at the diner. Blond, bright smile? He stops by often. Picks up yellow roses, looks at 'em, puts 'em back. So I asked him 'why not buy 'em?'"" ""What did he say?"" Brian asked, his curiosity piqued in spite of his irritation at the old man's interference in his life. ""His partner doesn't believe in romance."" Wise eyes smiled at Brian, and he dropped the roses in the bucket as if they had suddenly grown thorns through his gloves. Stuffing his fists into his coat pockets he sneered, ""Romance is bullshit. We're not a couple of dykes."" ""He said you'd say that,"" the vendor chuckled. Brian opened his mouth, but no quick retort came to mind, and thoughtfully he stared at the flowers. So the little shit thought Brian was predictable enough to discuss him with a stranger, did he? ""I'll take those two. And they had better be fucking fresh."" ""He said you'd say that too. Didn't say nothin' 'bout you taking two though."" ""Make it four."""	Conspiracy	200	Explicit	Light and fluffy ficlet, post S4-ish.	0	2019-01-09	0
350	2225	82	Creator Chose Not To Use Archive Warnings,M/M,Sally Face (Video Games),Sal Fisher/Larry Johnson,Sal Fisher,Larry Johnson,Smut,Frottage,Coming In Pants,Dirty Talk,Drabble,Light Dom/sub,Plot What Plot/Porn Without Plot,im sorry mom,hey if u recognize my write style congrats,it means u knew me when I was yoonielovesyou/sugarsuns,not marked underage because it can be whenever,thigh riding,is that a thing?,implied blowjob,	17355353	"sal ruts against larry's thigh, small moans falling from his lips as he slowly becomes consumed by the pleasure. ""larry, fuck, feels so good!"" sal moans out, biting his lip. ""keep going baby. i wanna see you cum for me.""   sal arches his back at his boyfriend's words, the deepness of larry's voice making his hips stutter. his erection strains against the zipper of his pants, the small wetspot on the front growing bigger gradually. ""larry, fuck, larry! i'm close, so close, so close.."" sal repeats over and over as he moves hips faster against larry's thigh.   ""go on baby blue, i know you can do it. cum. cum in your pants for me."" sal lets out a lengthy moan, larry's words pushing him over the edge. his cock jumps in his pants as he releases, euphoria washing over him. he pants heavily as he comes down from his high, and is met with larry's shocked face.  ""why do you look like that larry?"" ""you were so hot, baby. i just couldn't believe i landed someone like you."" sal smiles at his boyfriend, and then gets on his knees to take care of him."	baby blue	194	Explicit	i can't explain this im sorry	0	2019-01-09	3
351	119	3	Creator Chose Not To Use Archive Warnings,M/M,Queer as Folk (US),Brian Kinney/Justin Taylor (Queer as Folk),Brian Kinney (Queer as Folk),Justin Taylor (Queer as Folk),Beam the cat,	17352788	"'Shit!' 'What the... Justin? You okay?' 'Yeah. Just burned my hand.' 'By running a bath? What the fuck did you do?' 'It was too hot, so I turned off the warm water. Or at least, I thought I did. And then... Uhm... I got the taps mixed up again and... Uhm...' 'How many times have I told you that taking a bath is bad for your health? Here, let me have a look.' 'It's fine, I've already rinsed it with cold water. You do know it's all your fault, right? I was distracted by what you said you were going to do with the conditioner, so I wasn't really paying attention."" 'Would have been worse if it was your right hand.' 'What does that have to do with anything?' 'Even after years of me letting you practice you're still not very good at jerking me off with your left hand.'"	Burning hot	150	Explicit	Post 513, Justin has difficulty in running a bath.	0	2019-01-08	0
352	2280	39	Rape/Non-Con,M/M,Fantastic Beasts and Where to Find Them (Movies),Original Percival Graves/Gellert Grindelwald,Original Percival Graves,Gellert Grindelwald,cuntboy!Percival Graves,Omega!Percival Graves,Alpha!Gellert Grindelwald,mommy！Percival Graves,female！Percival Graves,Mpreg,ABO dynamics,genital exposure warning!,Lactation,male with female breasts warning,Gender Bender,Oral Sex,They are all pictures so be careful,Boypussy,	17323565	Grindy gives him a vagina muahahhaha   Clearly it's Grindy's baby   Mermaid Graves male edition   Mermaid Graves female edition   Grindy and his wify   Cat Graves and his pineapple pillow   Graves is ready for the baby   He is Macusa‘s treasure   Pussycat！Graves   simple sex pic   My little butterfly Graves and evil Gellert   muhahhahah   Christmas gift Graves XDDD   Funkzpiel's 《in plain sight》‘s illustration gender bender   well it's a quick one   emmm a serious one？   I wrap it up with a GIF   wow they are not all of them but I am surprise that I drew that much about Grindy and Graves XDDDDD，if you want to see all of my art plz go to https://www.pixiv.net/member.php?id=5077169	My GGPG art	121	Explicit		4	2019-01-06	1
353	15	2	No Archive Warnings Apply,Other,lol - Fandom,Serena,Youre so welcome serena,you deserve this,Crack,im so sorry lmaooo,this was so fucking funny to write,pinche cabrón,	17322968	"It was a beautiful lighting in Serena's driveway, so she took out her camera and started recording a video.  ""So I haven't made a video in a while,"" she started. ""um so it's such a beautiful lighting out, and I just leaned this new song and it was really beautiful, and so I dressed myself all up, see,"" she said, showing the camera her 'really pretty' dress and her 'really pretty' headband.  ""And theres lots of cars out, sorry about that"", she said, loudly. As she spoke, one of the mentioned many cars zoomed past her, out of control. It crashed right through her fence, right into her dad's greenhouse.  ""PINCHE CABRÓN!"" she cried. Her dad was gonna be so mad. He hated dumbass drivers. Serena ran to watch mlp to calm down, leaving the driver of the car, her backyard, and her dad's plants to burn."	serena's video	147	Explicit	her dad was gonna be so mad.	0	2019-01-06	0
354	461	18	Creator Chose Not To Use Archive Warnings,F/M,bts,Jeon Jungkook/Reader,Reader,Jeon Jungkook,Corn,Imagine all the worsts of every kpop fanfic in one fanfic,Crack,NSFW,they literally see each other and do the sexuald,	17308955	"Imagine. U walk into your local supermarket, expecting this trip to be like every other trip But then! You accidentally drop a bag of corn  ""oh not my corn!!"" You exclaim.   Then a strong hand picks up your corn. You look up in surprise to see none other than jeon jungkook!   ""uh um omg thanks so much oppa!"" You stutter.   As Jungkook hands you the corn he looks at your hazel orbs. Under his breath he whispers 'you're so beautiful.'   Your face turns red as mutter say 't-thank you' you then start making ur way to the checkout lanes   He grabs your wrist. 'Don't Leave Me.' You, eagerly wanting to finish the bibimbap you started cooking at your house, say to him 'I must Come Back Home.'   Jungkook then slams u against a wall and seductively says 'what if u bring me home?' Then you and Jungkook do blood sweat and tears on ur bed. He then turns to u and says 'ur the cause of my euphoria'   You guys have many jungchildren. the end"	Jungkook's Supermarket Affair	175	Explicit	You're picking up groceries when you accidentally encounter jungkook from the hit kpop: bts.	4	2019-01-05	1
355	UNKNOWN	11	No Archive Warnings Apply,F/F,Ocean&#39;s 8 (2018),Nine Ball/Debbie Ocean,Nine Ball (Ocean&#39;s),Debbie Ocean,Drabble,	17297783	'Ready, Baller?' Debbie says, and thinks,  this is ridiculous.  Would be more ridiculous if not for the situation.   Her hand curls around Nine Ball's hip: fingers against the flesh, nails digging in. Nine Ball arches up, against her, the tip of Debbie's strap grazing her cunt. A tease of what's coming.   Nine Ball looks up at her, mouth curved. Expression twisted into something amused. Entertained. Even now.   'Yes, ma'am,' she says. Plays her part in this little game of theirs.   She's rewarded with Debbie rocking her hips forward as her mouth drops down: lips warm as they meet Nine Ball's.	ballin'	100	Explicit	Yes, ma'am.	2	2019-01-04	0
356	494	13	Rape/Non-Con,F/M,Supernatural,Dean Winchester/You,Dean Winchester,Rape/Non-con Elements,Drabble,	17295053	Your palms helplessly push against massive shoulders as you writhe underneath your best friend's heavy muscle.  'Stop! Dean - what the hell?!'  The hunter doesn't answer, just mumbles something about his  sweet little virgin  as he sucks a hot, wet mark into the slope of your neck.  You'd invited him over for a night of beer and horror flicks, an annual October tradition, but somehow your reality has become much more terrifying than the acted scene playing across your TV.  He shoves a hand between you, thick fingers tugging at the button of your jeans.  'No!  No-no-no-no-no!'   You get a hand on his wrist, try to shove it away, but he's just so  strong .  You whimper, coiling in on yourself as he gets his hand in your panties, sinks two rough fingers into your dry cunt.  And to think, you were going to confess your feelings for him tonight.	BFF	148	Explicit	You invite Dean over for your annual night of beer and horror flicks. Something goes very wrong.	0	2019-01-04	1
357	193	22	No Archive Warnings Apply,M/M,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo&#39;s Bizarre Adventure,Higashikata Josuke (JoJo: Diamond is Unbreakable)/Kishibe Rohan,Higashikata Josuke (JoJo: Diamond is Unbreakable),Kishibe Rohan,Hook-Up,Gay Sex,Wordcount: 100,	17290577	'Fuck,' Josuke grunted, tightening his grip on the other man's hips, thrusting in and out in sync to the music playing in the background. It was Prince, naturally.  Rohan moaned louder, gripping the sheets under his hand. His back arched over the mattress, he always looked gorgeous while being fucked. Josuke wished he could see him like this more often. The sight sent his heart into overdrive, but he couldn't understand why just yet.  Neither of them could remember any of the reasons they hated each other. In the heat of the moment, nothing other than each other really mattered.	Hook Up	100	Explicit	Thank you for reading!	0	2019-01-03	0
