entry	HITS	KUDOS	TAGS	ID_NUMBER	TEXT	TITLE	WORDCOUNT	MAINTAG	SUMMARY	COMMENTS	DATE	BOOKMARKS
193	67	0	Creator Chose Not To Use Archive Warnings,M/M,Love Simon (2018),Josh Duhamel,Nick Robinson,Love Simon References,	17810414	"Now that Love Simon has finally wrapped... After everyone has said their heartfelt goodbyes... Josh decided to go ahead and ask Nick if he would like to spend the weekend at his lodge in Maine.   ""Oh... Wow..."" , uttered, Nick. ""I'll have to check my schedule...""   "" I'll understand, if you've got other plans... "", says Josh, quietly.   Nick quickly scrolls through his calendar on his phone. ""Oh, wow...""   ""It's, okay Nick. You don't have to...""   ""Oh, no, no, no,"" , interrupts Nick. ""Actually, I am free this weekend."" Which is, of course, a lie. But how many chances is he going to get to spend alone with Josh. Nick had been lusting over his on screen Dad since the first read through. "	Behind the scenes	119	Explicit	"Nick Robinson and Josh Duhamel played father and son in "" Love Simon"". After the filming wrapped, Josh invited Nick to hang with him for the weekend at his hideaway lodge. "	0	2019-02-16	0
194	177	10	Creator Chose Not To Use Archive Warnings,M/M,Overwatch (Video Game),Reaper | Gabriel Reyes/Hanzo Shimada,Reaper | Gabriel Reyes,Hanzo Shimada,ABO,Heats,Knotting,Bottom Hanzo,omega hanzo,alpha reaper,Alpha Reaper | Gabriel Reyes,	17807207	Reaper materializes behind his omega, running the back of a claw down his spine.              'I see you've been missing me,' he growls, making Hanzo tremble. Hanzo nods quickly, looking back at him.              'I have. Please.'  Reaper thumbs his finger over Hanzo's hole, nodding approvingly when it comes back slick.              'Already presented for me and everything. How did you know I would be the one to come, and not someone else?'  Hanzo pants, whining.  'You always come on my heat.'              'I come off your heat too.' Reaper removes his gloves, pressing two fingers into him slowly. Hanzo shudders, reaching back to spread his cheeks for him.              'Fuck me, please.'              'Working on it, dragon.' Reaper pulls his cock out, stroking it to hardness as he watches slick drip from Hanzo's hole. He presses in, pulling Hanzo back onto his cock. He fucks him fast. Hanzo comes twice in a row almost immediately, screaming into the pillow. Reaper fucks his knot in and out of him until it swells. He fucks in hard, knotting him. Hanzo sobs into the pillow, clenching around Reaper's knot. Reaper strokes a hand down Hanzo's back.              'Satisfied?'              'Mmm. For now.'              'We have your entire heat, love.' 	Blackberry Dragon	198	Explicit	A very short ficlet for my valentine 	1	2019-02-16	0
195	71	2	Graphic Depictions Of Violence,Underage,Multi,방탄소년단 | Bangtan Boys | BTS,SEVENTEEN (Band),Monsta X (Band),GOT7,BTOB,NCT (Band),B.A.P,Block B,EXO (Band),Stray Kids (Band),Seo Youngho | Johnny/Original Female Character(s),Seo Youngho | Johnny,Lee Taeyong,Jung Yoonoh | Jaehyun,Chittaphon Leechaiyapornkul | Ten,Moon Taeil,Nakamoto Yuta,Qian Kun,Kim Dongyoung | Doyoung,Dong Si Cheng | WinWin,Kim Jungwoo (NCT),Wong Yuk Hei | Lucas,Mark Lee (NCT),Huang Ren Jun,Lee Jeno,Lee Donghyuck | Haechan,Na Jaemin,Zhong Chen Le,Park Jisung (NCT),Son Hyunwoo | Shownu,Yoo Kihyun,Lee Minhyuk (Monsta X),Shin Hoseok | Wonho,Chae Hyungwon,Lee Jooheon,Im Changkyun | I.M,Im Jaebum | JB,Park Jinyoung | Jr.,Mark Tuan,Jackson Wang,Kunpimook Bhuwakul | BamBam,Choi Youngjae,Kim Yugyeom,Seo Eunkwang,Lee Minhyuk (BTOB),Lee Changsub,Lim Hyunsik,Shin Donggeun | Peniel,Yook Sungjae,Bang Yongguk,Kim Himchan,Jung Daehyun,Yoo Youngjae,Moon Jongup,Choi Junhong | Zelo,Lee Taeil,Park Kyung,Lee Minhyuk | B-Bomb,Kim Yukwon | U-Kwon,Ahn Jaehyo,Woo Jiho | Zico,Pyo Jihoon | P.O.,Kim Minseok | Xiumin,Kim Junmyeon | Suho,Park Chanyeol,Byun Baekhyun,Kim Jongin | Kai,Oh Sehun,Kim Jongdae | Chen,Do Kyungsoo | D.O,Zhang Yi Xing | Lay,Wu Yi Fan | Kris,Huang Zi Tao | Z.Tao,Lu Han,Bang Chan,Kim Woojin,Lee Minho | Lee Know,Seo Changbin,Han Jisung | Han,Hwang Hyunjin,Kim Seungmin,Yang Jeongin | I.N,Lee Felix (Stray Kids),Choi Seungcheol | S.Coups,Yoon Jeonghan,Hong Jisoo | Joshua,Kim Mingyu,Lee Seokmin | DK,Jeon Wonwoo,Chwe Hansol | Vernon,Boo Seungkwan,Lee Chan | Dino,Lee Jihoon | Woozi,Wen Jun Hui | Jun,Xu Ming Hao | The8,Kwon Soonyoung | Hoshi,Kim Namjoon | RM,Kim Seokjin | Jin,Jung Hoseok | J-Hope,Min Yoongi | Suga,Park Jimin (BTS),Kim Taehyung | V,Jeon Jungkook,Heavy Angst,Self-Hatred,Hurt/Comfort,Hurt No Comfort,Other Additional Tags to Be Added,Alpha/Beta/Omega Dynamics,	17765309	"   ""Hello! Let me introduce myself.. My name is Lio and I'm the owner of this shelter, where as you can see.. I'm taking care of many abused and neglected Hybrids."" said the woman in her teen age.     ""You can look around you, where there are many Hybrids roaming around freely   around me. Usually, if there somebody coming here, I'll just chased them away with my Lovely Hybrids."" said Lio while embracing the Tiger-Hybrid with  a collar that was inside of there engraved with 'Johnny' on its metal slate.  Then the woman release Johnny from her embrace while stroking Johnny's hair lovingly, with Johnny purred at Lio's touch.     ""But, for you, I'll just make an exception and will tell you, story of my dear Hybrids in exchange for your company."" said Lio with cheery expression.   The teenager named Lio then take a seat with Johnny sitting beside her. Then put her index finger on her lips, to signaling for Johnny to stay quiet while she told the story.     ""Well? Who's story do you want to hear first?"" said Lio with a smile.     You can choose anyone from the Group       "	Le Noir	188	Explicit	A shelter called Le Noir, where it's owned by a woman in her teen age named Lio. In Le Noir you can hear a story about Kpop Idols as Hybrid 	2	2019-02-13	0
196	190	12	Creator Chose Not To Use Archive Warnings,F/M,M/M,Other,Undertale (Video Game),Papyrus (Undertale)/Reader,Reader,Papyrus (Undertale),i honestly don&#39;t even know what this is,I literally wrote this during class where we were supposed to be on auto pilot while writing,Luckily we didn&#39;t have to read it to the class,cause fuck,I wrote fucking soul sex,Soul Sex,Which papyrus you ask?,I was thinking of stretch but like,This could literally describe almost every papyrus,so fuck man,idk - Freeform,This was from last week,been meaning to post this here,	17760566	Orange liquid flowed through my fingers, letting it fall and stain the pristine white sheets. I held his soul within my small hands,I didn't want to let him go. He holds me just as closely. He's warm. I could hear his raspy voice gently whispering in my ear. I could not understand him, the only words I could comprehend was:  'I love you.'  I couldn't tell if it was true or not at this point. I held his soul tighter. He quivers. Breath becoming heavier. The room was dark. The only thing that lit up the dark place was his orange soul. Illuminating both our faces. His face was orange too, but not from the glow. I placed my lips onto his soul. He shivers. I want to see it again, so I repeated my action. He grips the back of my clothes. 	Fuck if I know	144	Explicit	I wrote this for ten minutes during class and it will never be finished. 	0	2019-02-13	1
197	151	13	Graphic Depictions Of Violence,Major Character Death,M/M,Other,SEVENTEEN (Band),Kim Mingyu/Xu Ming Hao | The8,Xu Ming Hao | The8,Kim Mingyu,Suicide,Suicide Attempt,Suicidal Thoughts,Self-Harm,Self-Hatred,Character Death,Death,Mutilation,	17752067	"""Hey, baby. I'm sorry I couldn't make it in time. I miss you so much and I'm so sorry...""  Minghao closed his eyes, putting 5 pills on his tongue. One by one, they disappeared inside his throat.  ""I had this awesome dream and you looked like a fucking angel. We were dancing inside this, umm- like a castle, something like that""  The dark-haired boy repeated his steps three more times, now holding a knife against his own neck. The pills just weren't enough, he needed to feel something. He sat on the ground, facing himself on the mirror.  ""Anyway, I hope you're feeling better already and don't forget our lunch tomorrow. Can't wait to see you...""  He pressed the blade against the fragile skin, feeling his blood boiling while it dripped down his chest. Harder, harder. Minghao choked on his own blood, breathing sharply. The boy then closed his eyes, waiting for the end.  ""I miss you so much... I wanna hug you so tight and kiss your whole face, I--""  ""I l-love you, Ming- cof! Mingyu...""  ""I love you lots baby. See you at 12. Bye!""  ---- "	been through hell	187	Explicit	Mingyu's audio was still playing on Minghao's phone as he swallowed the pills, as if the older one's voice was the only thing that could save him. 	0	2019-02-12	0
198	73	5	No Archive Warnings Apply,F/M,La Barbe bleue | Bluebeard - Charles Perrault,Fairy Tales &amp; Related Fandoms,La Barbe Bleue | Bluebeard/Original Female Character(s),La Barbe bleue | Bluebeard,Original Female Character(s),Rough Sex,Angst,Unhealthy Relationships,Double Drabble,100 Fandoms Challenge,	17747021	He likes fucking her against the door.  He likes holding one of her wrists in an iron tight grip above her head while forcing the other to hold the doorknob to this room he's forbidden her to ever go into. His cock fucks her roughly from behind, he pants like a rabid animal in her ear and sinks his teeth into the skin of her neck so hard she thinks he means to draw blood, and for the entire time her hands must remain in place or he'll stop and make her put them back, his own hand such a crushing, white knuckled thing on top of her own on the doorknob that she doesn't know if he's trying to stop her from turning the knob or trying to make her do it instead.  Because sometimes it's like he doesn't just  expect  her to break her promise to not go into the room, it's like he  wants  her to do it and every day she doesn't is some kind of foreplay – her teasing him, drawing out his frenzy, until the moment of climax.  Until the moment she turns the knob, enters, and becomes yet another of Bluebeard's forsaken, nameless wives. 	safe in his hands	200	Explicit	He likes fucking her against the door. 	0	2019-02-11	1
199	10	2	No Archive Warnings Apply,M/M,2 Fast 2 Furious (2003),Brian O&#39;Conner/Roman Pearce,Plot What Plot/Porn Without Plot,	17737616	Brian likes the sounds Rome makes. They're guttural moans, loud and echoing through the loft above the garage. Brian's planning on buying something to stick in Rome's mouth while they fuck. A scarf, a gag, a dildo perhaps...maybe just a banana. That might work. Thing is? Rome's just  loud . Brian likes the noises, but he's always jumpy. They're not so isolated, and people could conceivably just walk in. Especially when they screw during the day. Because sometimes, they can't keep their hands off each other. Rome will be leaning into an engine, and Brian will catch his eye... And it's off to the loft. Sometimes. Sometimes they don't even make it that far, and Brian will take Rome as he's sprawled on the steps, or Rome will grind him into the wall of the garage's office, blinds open, door swinging, Rome making those noises which drive Brian insane with lust. During the day, it's especially bad, because it's a bitch to have to wait downstairs while Rome showers quickly. Brian hates feeling sticky and itchy during working hours. But it's worth it to hear Rome groaning. 	noisy	187	Explicit	car porn 	0	2004-05-01	0
200	268	15	Creator Chose Not To Use Archive Warnings,F/M,The X-Files,Fox Mulder/Dana Scully,Fox Mulder,Dana Scully,	17737382	Swinging in a hammock in the evening shade, book open against her chest. Microwaving TV dinners or calling for takeout. Eating crumbly pastries in a rainy-day diner. Spilling Sunday morning coffee on the broadsheets in bed. Daggoo curled in his basket in front of the heater. Toes finally wriggling into twelve-hour work-day slippers. These things she would categorise as lazy. These things make her remember, smile, cry, sigh.                But Mulder kissing lazy circles around her nipples. But Mulder walking his long fingers to her clit where he slowly draws figures of eight with the wet tips. But Mulder idly parting her molten centre to elicit a languid moan from her with unhurried swipes of his tongue. But Mulder deep inside moving so deliberately, gentle to the point of exquisite pain. These long, slow, lazy things make her feel. 	Lazy	138	Explicit	One word mini fic: lazy 	0	2019-02-11	0
201	50	6	No Archive Warnings Apply,F/F,The Magnus Archives (Podcast),Mary Keay/Gertrude Robinson,Gertrude Robinson,Mary Keay,Do Not Archive,Pre-Canon,Rough Sex,Vaginal Fingering,Plot What Plot/Porn Without Plot,	17736764	Gertrude had Mary pressed up against the wall. The bed was only a few feet away, and Mary had dropped hints about it being more comfortable. Gertrude was a lot of things, but she wasn't a fool. Laying down with Mary would have left her too vulnerable, and that was essentially a death sentence. This wasn't about Mary's comfort anyway. It never was. If Mary wanted to be comfortable she would be doing something else. They were pressed tightly together. Neither of them could say if this was for the sake of preventing or aiding a sudden outburst of violence. In some ways this already was a fight, with the way Gertrude pumped one too many fingers into Mary a little too roughly or with the way Mary had her arm wrapped low around Gertrude's hips firm enough to bruise. She wouldn't have wanted it any other way. 	i hope there will be a bruise in the morning	148	Explicit	It wasn't exactly comfortable. 	2	2019-02-11	0
202	60	0	No Archive Warnings Apply,F/F,Firefly,Inara Serra/River Tam,Inara Serra,River Tam,BDSM,bastinado,PWP,	17720933	Fire striping over the soles of her feet. Slice of a mouth, open in pain, silent, listening.   Silkdark behind the blindfold, but not blind. Not when every sound is a color, every thought transparent.  perfectlookhowshecurlsstretchesopenformejustlikeiwanther  Cunt slickwet, clutching at nothing, greedy, wanting. Another stripe and her back arches--more pain, more sensation.  brokenbuticanputherbackmenotmedicinessheismyjewelstronganddark  Tens of bones, hundreds of lines of skin, thousands of nerve endings, alight, stretched to the breaking point and the only breaking point is her mouth.  shescreamssoprettilycryingsoakingthesilkstreakingherpaleskinohsoperfect  Hair tangling mouths tangling teeth and weight, fingers deep within, stroking that spot, thumb finding more nerves and a whispered command, and she can't help but...  fall  Nothing but warmth and darkness and comfort, then. Arms encircling, unwrapping, soothing touches. She burrows deeper, tasting skin, thoughts, love, acceptance. She is broken, she is flawed, she is put together by this woman who calls her...  river. my beautiful river. 	Flawed	148	Explicit	 	0	2019-02-10	0
203	0	0	Underage,M/M,斉木楠雄のΨ難 | Saiki Kusuo no Sai-nan | The Disastrous Life of Saiki K.,Saiki Kusuo/Iridatsu Yuuta,Saiki Kusuo,Iridatsu Yuuta,Saiki Kurumi,Saiki is 18,Consensual Non-Consent,Consensual Underage Sex,Anal Sex,Anal Fingering,Takes place in Saiki&#39;s house,Saiki babysits Yuuta,Shotacon,Couch Sex,Saiki is a bit of a perv,Age Difference,Yuuta is 5,Kusuke is only mentioned once in the story,Dubious Consent,	17719346	"Saiki usually contains himself from people, especially kids.  He himself isn't very fond with society, except when it comes to kids. He doesn't know why but Saiki is somewhat very attentive when it comes to children. Younger people have always sparked something deep inside Saiki. Something so deep that Saiki struggled to comprehend. He knows it's wrong and continuously tries to deny it but he just can't help it. He never told his parent's about it and he doesn't plan on telling them any time soon. Currently, his parent's only know about his psychic powers which Saiki doesn't mind, but he doesn't want to have to deal with his parents lecturing him on how he shouldn't be attracted to little children, especially considering his age he should know by now the difference between right and wrong. Though, unfortunately, his problem is only going to get worser. ""Kuu-chan!""  Saiki wonders what Kurumi wants due and teleports himself downstairs from his bedroom. ""Ah! There you are! That boy Yuuta is going to be coming over so I need you to keep a eye on him, alright?""  "	Babysitting	184	Explicit	Saiki has a problem, though unfortunately, it's only going to get worser. 	0	2019-02-25	0
204	KUDOS	No Archive Warnings Apply,M/M,Voltron: Legendary Defender,Fortnite (Video Game),Keith/Lance (Voltron),Keith (Voltron),Lance (Voltron),Smut,Crack,	17713832	*~*TEXT	Victory Royale	Explicit	Things turn smutty after a bad experience 	~BOOKMARKS	COMMENTS	WORDCOUNT	DATE
205	1690	78	No Archive Warnings Apply,F/F,RWBY,Blake Belladonna/Yang Xiao Long,Blake Belladonna,Yang Xiao Long,Adam Taurus,Sun Wukong (RWBY),yorse,Vore,	17711099	'I wouldn't have to do this if you'd just behaved!' Adam yelled as he and Blake clashed swords. Suddenly, the clopping of hooves could be heard.     'I'll save you Blake! Beehaw!' Yorse said, jumping onto to Adam and trampling him with her hooves. 'Come on Blake, let's finish him together!'     'Right,' Blake nodded, and she proceeded to vore his lower half while Yang vored his upper half, finishing him off once and for all.      'Mmmm, tasty,' they both said.     Later, they went out on a date to celebrate voring Adam. Soon their trans lesbian friend, Sun Wukong, came along with their meals.     'Here's your dorito salad, my ladies,' Sun said, setting a big bowl of dorito salad between them.     'Thank you, Sun,' Yorse said, as she began to dig in.     'I heard you vored Adam!' Sun said. 'Are you gonna vore Blake too?'     'She's NOT voring me,' Blake said, 'And I'm NOT voring her. We're voring EACH OTHER.' 	yore fic	158	Explicit	I was peer pressured into writing this abomination 	32	2019-02-09	1
206	2292	79	Creator Chose Not To Use Archive Warnings,M/M,Harry Potter - J. K. Rowling,Harry Potter/Severus Snape,Harry Potter,Severus Snape,Drabble,Porn,Dubious Consent,Teacher-Student Relationship,Underage Sex,Teenagers,Rough Oral Sex,Blow Jobs,Sub Harry Potter,	17699936	Snape forced Harry to his knees.  He wove his long fingers into Harry's hair, guiding Harry's head between the folds of his robes.  It was dark behind the fabric, but Harry heard the zipper. 'Open your mouth, Potter.' Harry didn't obey.  Snape pressed the head of his hard cock against Harry's closed lips.  'Open,' Snape commanded. Harry submitted, and Snape pushed until he was all the way down Harry's throat.  Snape groaned, then pulled Harry off by his hair.  Harry had a mere instant to gasp for breath before Snape shoved his face back onto his length. 'Potter,' he growled before repeating the motion four more times. Suddenly, Snape released him.  Harry froze, overwhelmed by fear, lust and shame.  He considered running.  He knew this was wrong.  But he couldn't make himself resist… Harry began to bob his head, enjoying the hungry, wanton sounds he elicited from his professor's lips. 	Don't Fight	150	Explicit	Snape forces Harry to go down on him.  Harry likes it. 	3	2019-02-08	0
207	49	5	Major Character Death,M/M,僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia,ShiKiri,Kirishima Eijirou,Shigaraki Tomura | Shimura Tenko,oof,	17697623	"   Kirishima laid his head on the blue-haired boy's shoulder, the taller boy wrapped an arm around the red-haired, pulling him closer. Eijirou wrapped both of his arms around him, hugging him tightly. Tomura placed a light kiss on the top of Kiri's red hair, moving his hand through the soft strands. The shorter boy fell asleep first, nuzzling against the taller and throwing one of his legs over Shigarakis.   When he woke up, Shigaraki was gone. The dark blue jacket he was wearing the night before was draped over the shorters shoulder and a small pile of white dandruff was left on the pillow with a note. It read "" Just something to remember me by. ""     ~Two Years Later~      Kirishima walked into the store, going to buy groceries. A necklace with a small container hung around his neck. The tube was filled with a fine white powder, like that of sugar. Kirishima's heart raced. His social anxiety kicking in. He grabbed the necklace, clenching it in his hand, his quirk kicking in for a second, holding the remains. He pulled his hand away, going to the produce aisle. "	Dandruff	187	Explicit	:) 	2	2019-02-07	0
208	25	3	Major Character Death,Graphic Depictions Of Violence,M/M,Twenty One Pilots,Paramore,Tyler Joseph/ josh dun,Tyler Joseph,Josh Dun,Hayley Williams,Taylor York,Plants,Suicide,Depression,Ghosts,talk of hallucinations,tylers the dead one,Succulents,Flowers,Strangers to Friends,hangings,1989,Graphic descriptions of suicide,Morbid,Graphic,Trigger Warnings,	17684381	tyler was seventeen in 1989.   it was tylers birthday.   no one cared, not even tyler, he took a stroll down the the forest he fell inlove with, all the beautiful plants and flowers, the smell of the trees and grass. the smell before it rains.      he had his lucky rope with him, the rope he learned to tie knots on in boy scouts, him being the best at it so every other boy asked for help.      He was looking for his favorite tree, the biggest one deep into the path he knew, the tree he and his ex girlfriend jenna carved their names into with a heart around it, the names now with a big jagged x running through them.     it was tylers seventeenth birthday in 1989 when he tied his lucky rope around his favorite tree, when he put the rope around his neck, sending a final prayer and fell down. but never touching the ground being kept up by his rope.   	ferns are growing	163	Explicit	moss fills the lonely parts of me. ferns are growing in the pit of my stomach where fear used to be. 	0	2019-02-06	0
209	50	3	No Archive Warnings Apply,F/F,Timeless (TV 2016),Lucy Preston/Emma Whitmore,Lucy Preston,Emma Whitmore,Prose Poem,Poetry,Oral Sex,Wordcount: 100-1.000,Femslash February,Femslash February 2019,Lust,	17677226	The line between hate and lust is a fine one. Both are so passionate, so full of fire. It consumes the soul and leaves every synapse burning, flames devouring the mind like rain eats snow. Intoxicated, a body led by impulses, where conscious thought departs, leaving only instinct and sensory overload in its wake. Causing tremors, tears, laughter, sweat. A curious phenomenon.  Fiery red, too, is the mane obscuring the centre between alabaster thighs. A sighed name crafting the whole universe passes through an opened mouth, dripping off of parted lips to pool in the valley of an uncovered chest, vulnerable. Patience, beautiful light, is the given command. Mumbled against intimacy, vibrations reign. A shudder. Ready to soar, but with Icarus in the back of her conscience. She leaps. Lest the flames scar her while she flies. 	The Storm	137	Explicit	I want you to lick the lust between / my fingers and spit it out in / torrents. / Let it settle between the knobs in / my spine. / Let it scar my back red. / I have waited too long for gentle / reminders of your want. / I want the storm. I want the storm. 	4	2019-02-06	0
210	602	27	Underage,M/M,Marvel Cinematic Universe,Spider-Man: Homecoming (2017),Spider-Man: Far From Home (2019),Peter Parker/Tony Stark,Peter Parker/Quentin Beck | Mysterio (Spider-Man),Peter Parker,Quentin Beck,Mysterio is His Own Warning,Dream Invasion,Illusions,200 Word Challenge,Implied/Referenced Rape/Non-con,Reminder That Mysterio Is The Villain,	17671262	Quentin knows how to read a room. (He also knows how to make that room read whatever he wants them to, put their easily-warped minds to the task, and draw whatever conclusion is convenient for him, but that's neither here nor there.)     He knows about special effects and illusions and mindfucks. (And this Peter kid, what a  very special  effect he's having on Quentin. What a mindfuck it is to find out the sweet boy he's been screwing into every night since he saved him from the water elemental, is Spider-Man.)      Quentin gasps when he sees Peter's name in one of the books listing the names of The Dusted and The Returned. Post-Decimation, they'd been printed and distributed in rural communities who couldn't check the searchable masterlist online, including most of this part of northern Italy. The pages are thin like those in hotel room Bibles, near-transparent. (He wonders what sound Peter made as he was dying – was it like the way he sobs on Q's cock every night?)     Or maybe it had been more like how Peter sounds when he's asleep and Quentin invades his dreams instead of his hole. ('Mr. Stark! Mr. Stark, please,' Peter whimpers.)     Mysterio sighs. 	Pinch me to waking	200	Explicit	Quentin can tell that the figure of Tony Stark has made a home for himself in Peter's psyche, in his heart, and in his memory (loving as it is).  He can't wait to bend that over his knee. Bend that over his  will . 	6	2019-02-05	2
211	42	1	No Archive Warnings Apply,N/A - Fandom,BDSM,Bondage,Rambling,Daddy Kink,	17638526	Do they know I call you Daddy?  While you're playing cards in the pub, while you're working underneath cars, do they realise how you make me moan that title as you whip and bruise me, marking me yours?  They see a best mate, a colleague like any other, they don't know how you make me beg for relief as you bring me to orgasm after constant orgasm. You hold the leash, the whip, my neck. But they don't know that. They don't realise you're my Daddy, my owner, and I'm your submissive little cumslut, who'll slave over your cock for a precious prize. They see an old man at heart and his young, ambitious love. They're not wrong. 	Do They Know...?	118	Explicit	 	0	2019-02-03	0
212	1166	11	No Archive Warnings Apply,F/M,M/M,Multi,Harry Potter - J. K. Rowling,Fred Weasley/George Weasley,Fred Weasley/George Weasley/Reader,Fred Weasley/Reader,George Weasley/Reader,Fred Weasley,George Weasley,Reader,Drabble,Porn,Threesome - F/M/M,Cunnilingus,Brothers,Twins,Twincest,Incest,Sibling Incest,Reader-Insert,	17628890	Fred sits naked behind you.  You lean back against his chest.  George's head is between your legs, his tongue licking slow lines across your clit.  Fred reaches down and weaves his fingers into his brother's hair.  George strokes your thighs as he pleasures you with his mouth.  Fred kisses your neck and caresses your breasts, and when your breath grows heavy and your body starts to writhe, he grips George's head and holds it flush to your pussy.  You lay your hand atop Fred's and rock your hips until your orgasm engulfs you; they moan in unison at your ecstasy. 	Assistance	100	Explicit	Fred helps George go down on the female reader. 	1	2019-02-02	0
213	441	5	Rape/Non-Con,F/M,Injustice: Gods Among Us,Superman/Reader,Drabble,Mind Break,non-con,Torture,dark superman/reader,possessive,Loss of Virginity,Blood,Gore,Rape,Extremely Dubious Consent,Vaginal Sex,Angst,	17620667	His cock rams into me in one powerful thrust, splitting me open from below and all the way to the limit of my cervix. My back shags weakly still until I'm lying flushed against his strong chest, moaning and sweating profusely, his thick arms wrapped around my slender waist to hold me still as he continues to fuck into my tight channel mercilessly, powerful and precise, the fresh blood trickling down my pussy and onto his throbbing cock becoming the only source of lubrication that can help ease my burden. I am trapped with nowhere to run, my pussy throbbing in pain, clamped down around his thick, pulsating hardness, the beat matching my estranged heartbeat. 	Powerless	115	Explicit	read the tags. 	0	2019-02-01	1
214	216	11	Graphic Depictions Of Violence,M/M,Boyfriend to Death (Visual Novels),Protagonist/Strade (Boyfriend to Death),Strade (BTD/TNR)/Reader,Strade (BTD/TNR)/You,Strade (BTD/TINR),Reader,Male Reader,Protagonist (Boyfriend to Death),Male protagonist - Character,Gore,Blood,Sexual Content,Murder,Torture,	17607479	'You're doing so good  buddy !'  Your hands shake under the pressure of the drill, the whirring only managing to drown out the poor persons screams, no you weren't hurting yourself, you'd graduated past that.  Strade had you hurting other people now.  She's passed out by now, the screaming come to a halt as the drill shattered her kneecap, but you don't notice, at least not until Strade's hands clamp over your own. He's warm, warms your trembling hands, and the slowly cooling blood that trips from them.   'She's out.' He says this with a bit of a laugh, but it's cut off with a look. Strade's red in the face, a devilish smile, looking at you from under his lids. You know that look, know what it means.   Under that look you're nothing more than a sheep for the slaughter, and you don't move, frozen, as Strade comes, and takes, and takes.   His lips on yours, bloody hands fumbling with your pants, and then in them. He's hard, you can feel his erection bucking against your thighs, against your ass, and to your shame you realize you're hard too. 	So Good!	189	Explicit	"""hey, this blog is really cool,!! can i req somethin about Strade from btd, like headcanons or a fic or anythin like that? tysm,!!!""  TW:TW: Gore, blood, sexual themes, and just general Strade-esque themes under cut. "	0	2019-01-31	0
215	48	5	Underage,M/M,Marvel 1602,Marvel,Peter Parquagh/Sir Nicholas Fury,Peter Parquagh,Sir Nicholas Fury,Masturbation,Sexual Fantasy,Drabble,100 Fandoms Challenge,	17604194	Peter can't help but think of Sir Nicholas when it's late like this, in the safety of the dark, his hand around his cock, mind wary and shamefully aroused over the man himself sleeping just a few feet away. Peter thinks of his master's big gloved hands gripping him, of how his own hands would feel in that thick dark hair, of Sir Nicholas' eye watching Peter and his deep voice telling Peter what to do, what he likes. Peter thinks of Sir Nicholas listening to him from his own bed, touching his own cock, thinking of Peter in return. 	safe dark place	100	Explicit	Late at night, Peter thinks of Sir Nicholas. 	0	2019-01-30	0
216	73	5	Creator Chose Not To Use Archive Warnings,F/F,F/M,Gen,Multi,Wiedźmin | The Witcher Series - Andrzej Sapkowski,Wiedźmin | The Witcher - All Media Types,Wiedźmin | The Witcher (Video Game),Cregennan of Lod/Lara Dorren aep Shiadhal,Avallac&#39;h | Crevan Espane aep Caomhan Macha/Lara Dorren aep Shiadhal,Auberon Muircetach/Shiadhal,Auberon Muircetach/Lara Dorren aep Shiadhal,Auberon Muircetach/OC,Cerro/Lara Dorren aep Shiadhal,Cerro/Vridank,Aelirenn/Ida Emean aep Sivney,Lara Dorren aep Shiadhal/Eredin Bréacc Glas,Lara Dorren aep Shiadhal,Cregennan of Lod,Avallac&#39;h | Crevan Espane aep Caomhan Macha,Auberon Muircetach,Cerro,Aelirenn | White Rose of Shaerrawedd,Ida Emean aep Sivney,Enid an Gleanna | Francesca Findabair,Filavandrel aén Fidháil,Eredin Bréacc Glas,Divethaf aep Macha Sihiel,Alzur,Radovid III the Bold/the Red,Beatrix of Kovir,Falka (The Witcher),Leticia Charbonneau,Emiel Regis Rohellec Terzieff-Godefroy,Original Witcher Character(s),Original Characters,Queen of the Night (The Witcher),Slow Build,Smut,Shameless Smut,POV Alternating,POV Multiple,Feminist Themes,death and destruction,Angst and Feels,	17598713	         I was called many things in my time. Aen Saevherne, Lady of Space, Mistress of Magic, the Shining One, and, unwittingly, Harbinger of Wars.      I was the daughter of Tatianna Shiadhal Andomiél, called often  Feainnewedd  by my father, King of the Alder Folk; I was his Sun Child, his hope and the future of my people. In the end, I chose to be  me eäte'dearme , 'my dream of summer.'       I am the gull, the visionary, the key to an old prophecy and the stranger to the places I so freely traversed so and forth.      Where was I among all those titles? I don't know. For a time I thought I was one or two of those things, for I thought this time and place I was in demanded me to choose. Now as I lay beside my new-born daughter, breathing my last, and saw that I was wrong.      I was and could have been all of those things at once. If only others had realized that. If only I had realized that.         I am Lara Dorren aep Shiadhal, the beginning of an end. My path is the path of Destiny, and this is my story.    	The Magic Mirror, the Snow Queen, and the Red Riders	195	Explicit	"""The queen that never was, the queen that never will be. I am Lara Dorren, daughter of Shiadal. I am the Lady of Space, Traveler of Worlds, and, unwittingly, the Harbinger of Wars. I am the beginning of an end. My path is the path of Destiny, and this is my story."" Story centered around Lara, with added POVs from Cerro, Ida Emean, Leticia Charbonneau (I want this to be a all female cast, let's see if I can pull it off well to get my points across). "	6	2019-01-30	1
